timestamp,veh_speed_m_s,engine_speed_rpm,engine_load_pct,throttle_pct
2024-01-01T08:45:44Z,18.040,1745.4,47.1,32.9
2024-01-01T08:45:45Z,17.793,1854.7,49.3,29.1
2024-01-01T08:45:46Z,18.516,1925.9,58.9,51.7
2024-01-01T08:45:47Z,18.742,1930.9,47.3,35.8
2024-01-01T08:45:48Z,18.598,1816.7,49.7,33.4
2024-01-01T08:45:49Z,19.256,1897.3,54.2,44.8
2024-01-01T08:45:50Z,19.251,1822.6,45.9,31.6
2024-01-01T08:45:51Z,18.786,1784.9,42.7,34.6
2024-01-01T08:45:52Z,18.314,1804.6,48.4,26.8
2024-01-01T08:45:53Z,18.067,1803.8,50.9,28.0
2024-01-01T08:45:54Z,17.504,1734.7,55.5,28.8
2024-01-01T08:45:55Z,16.848,1724.1,47.7,30.5
2024-01-01T08:45:56Z,17.187,1826.0,57.2,34.3
2024-01-01T08:45:57Z,17.319,1735.1,40.9,31.1
2024-01-01T08:45:58Z,17.233,1797.5,49.7,32.7
2024-01-01T08:45:59Z,17.628,1774.0,59.8,39.8
2024-01-01T08:46:00Z,18.632,2031.7,66.6,59.3
2024-01-01T08:46:01Z,18.782,1862.4,61.4,28.9
2024-01-01T08:46:02Z,19.249,2000.0,50.0,43.0
2024-01-01T08:46:03Z,19.139,1860.6,47.5,32.8
2024-01-01T08:46:04Z,19.239,1825.3,51.4,28.1
2024-01-01T08:46:05Z,18.534,1821.2,53.7,31.1
2024-01-01T08:46:06Z,18.803,1887.0,46.0,37.4
2024-01-01T08:46:07Z,19.023,1866.2,47.4,37.1
2024-01-01T08:46:08Z,18.794,1819.0,49.1,25.1
2024-01-01T08:46:09Z,18.269,1790.4,48.0,28.1
2024-01-01T08:46:10Z,18.165,1827.4,56.7,30.0
2024-01-01T08:46:11Z,17.808,1733.2,51.7,34.8
2024-01-01T08:46:12Z,17.622,1730.5,41.6,25.0
2024-01-01T08:46:13Z,18.391,1865.5,72.8,45.6
2024-01-01T08:46:14Z,19.084,1982.5,66.6,52.4
2024-01-01T08:46:15Z,19.389,1898.2,51.5,41.1
2024-01-01T08:46:16Z,20.223,2058.7,67.1,49.8
2024-01-01T08:46:17Z,19.892,1877.7,46.9,33.3
2024-01-01T08:46:18Z,19.541,1915.8,57.1,34.4
2024-01-01T08:46:19Z,18.980,1848.6,60.7,28.3
2024-01-01T08:46:20Z,18.691,1829.9,46.6,29.5
2024-01-01T08:46:21Z,18.309,1794.1,43.9,33.7
2024-01-01T08:46:22Z,18.234,1778.1,48.7,24.0
2024-01-01T08:46:23Z,18.106,1901.1,50.6,29.2
2024-01-01T08:46:24Z,18.746,1940.0,60.3,47.9
2024-01-01T08:46:25Z,19.189,1871.7,53.1,46.4
2024-01-01T08:46:26Z,18.965,1845.8,51.7,25.6
2024-01-01T08:46:27Z,18.827,1885.5,56.0,36.9
2024-01-01T08:46:28Z,19.385,1936.9,66.1,46.6
2024-01-01T08:46:29Z,18.486,1833.1,54.5,30.0
2024-01-01T08:46:30Z,18.859,1874.3,42.4,38.8
2024-01-01T08:46:31Z,18.529,1820.9,54.4,31.4
2024-01-01T08:46:32Z,18.640,1746.8,57.2,33.9
2024-01-01T08:46:33Z,18.563,1908.0,39.5,28.8
2024-01-01T08:46:34Z,19.285,1963.1,67.2,48.1
2024-01-01T08:46:35Z,18.466,1812.6,40.8,32.0
2024-01-01T08:46:36Z,19.193,2000.9,65.0,42.0
2024-01-01T08:46:37Z,19.643,1947.7,63.5,37.3
2024-01-01T08:46:38Z,19.358,1856.1,43.8,25.0
2024-01-01T08:46:39Z,19.272,1877.7,51.3,28.0
2024-01-01T08:46:40Z,20.465,2029.7,68.5,62.1
2024-01-01T08:46:41Z,20.175,1859.9,46.5,37.1
2024-01-01T08:46:42Z,20.379,1937.5,56.6,38.6
2024-01-01T08:46:43Z,20.663,2034.5,53.7,42.5
2024-01-01T08:46:44Z,20.481,1918.7,45.8,32.6
2024-01-01T08:46:45Z,19.995,1809.5,53.3,22.8
2024-01-01T08:46:46Z,20.173,2005.8,54.1,41.9
2024-01-01T08:46:47Z,20.375,1951.7,51.1,33.7
2024-01-01T08:46:48Z,20.285,1930.4,49.5,34.4
2024-01-01T08:46:49Z,20.696,1946.7,58.9,49.3
2024-01-01T08:46:50Z,20.423,1903.8,54.4,33.2
2024-01-01T08:46:51Z,20.498,1887.1,51.8,41.9
2024-01-01T08:46:52Z,19.998,1928.3,61.6,37.4
2024-01-01T08:46:53Z,20.535,2002.5,61.4,45.8
2024-01-01T08:46:54Z,20.126,1897.0,52.5,36.1
2024-01-01T08:46:55Z,20.366,1954.8,57.5,34.8
2024-01-01T08:46:56Z,20.537,1947.3,60.5,39.6
2024-01-01T08:46:57Z,20.596,1875.9,50.2,35.5
2024-01-01T08:46:58Z,20.382,1897.6,40.8,33.0
2024-01-01T08:46:59Z,21.173,2080.8,73.1,55.4
2024-01-01T08:47:00Z,21.209,2001.7,46.2,33.5
2024-01-01T08:47:01Z,20.889,1939.0,56.0,30.0
2024-01-01T08:47:02Z,20.631,1958.1,57.9,43.7
2024-01-01T08:47:03Z,20.446,1894.9,60.0,30.9
2024-01-01T08:47:04Z,20.523,1971.3,49.5,40.4
2024-01-01T08:47:05Z,20.719,1924.5,56.7,34.7
2024-01-01T08:47:06Z,20.880,2038.0,52.4,33.4
2024-01-01T08:47:07Z,20.951,1917.6,47.3,33.6
2024-01-01T08:47:08Z,21.512,2031.8,54.5,50.0
2024-01-01T08:47:09Z,21.625,2014.4,55.9,37.4
2024-01-01T08:47:10Z,21.861,2003.0,68.9,50.6
2024-01-01T08:47:11Z,22.011,2070.3,54.3,31.9
2024-01-01T08:47:12Z,22.509,2116.3,63.8,51.0
2024-01-01T08:47:13Z,21.454,2005.5,52.5,29.1
2024-01-01T08:47:14Z,21.334,2022.6,54.2,43.1
2024-01-01T08:47:15Z,21.433,2055.4,53.1,32.5
2024-01-01T08:47:16Z,21.455,1946.1,57.4,34.7
2024-01-01T08:47:17Z,20.826,1983.5,55.8,34.2
2024-01-01T08:47:18Z,21.247,1995.6,63.2,42.9
2024-01-01T08:47:19Z,20.706,1922.6,61.6,33.4
2024-01-01T08:47:20Z,20.824,2005.1,53.0,31.7
2024-01-01T08:47:21Z,20.846,1942.2,46.6,36.7
2024-01-01T08:47:22Z,21.062,1972.6,61.5,41.5
2024-01-01T08:47:23Z,21.043,1933.1,50.3,31.1
2024-01-01T08:47:24Z,21.539,2009.7,62.0,44.1
2024-01-01T08:47:25Z,20.999,1929.9,54.8,35.5
2024-01-01T08:47:26Z,20.845,1858.3,56.2,25.6
2024-01-01T08:47:27Z,21.170,1985.3,56.0,38.0
2024-01-01T08:47:28Z,21.600,1973.0,63.2,42.5
2024-01-01T08:47:29Z,21.782,1972.6,64.1,41.6
2024-01-01T08:47:30Z,21.756,1975.1,57.2,37.3
2024-01-01T08:47:31Z,21.600,2038.4,54.6,38.5
2024-01-01T08:47:32Z,21.994,2065.7,60.3,43.9
2024-01-01T08:47:33Z,21.933,1999.7,49.2,30.1
2024-01-01T08:47:34Z,21.550,2044.2,52.9,35.9
2024-01-01T08:47:35Z,21.761,1952.1,48.8,50.0
2024-01-01T08:47:36Z,22.207,2119.9,67.5,41.5
2024-01-01T08:47:37Z,21.950,2047.9,54.9,32.1
2024-01-01T08:47:38Z,22.146,2073.6,60.5,41.4
2024-01-01T08:47:39Z,22.139,2005.5,54.4,30.5
2024-01-01T08:47:40Z,22.340,2041.5,54.8,45.2
2024-01-01T08:47:41Z,22.280,2013.3,53.5,28.9
2024-01-01T08:47:42Z,22.751,2088.0,62.3,48.7
2024-01-01T08:47:43Z,22.203,1976.4,54.2,38.5
2024-01-01T08:47:44Z,22.228,2131.4,49.2,37.8
2024-01-01T08:47:45Z,22.287,1977.3,64.0,32.5
2024-01-01T08:47:46Z,22.397,1999.0,60.4,37.8
2024-01-01T08:47:47Z,21.673,1975.0,53.1,27.7
2024-01-01T08:47:48Z,22.136,2025.9,68.2,46.8
2024-01-01T08:47:49Z,21.973,1983.2,61.6,33.4
2024-01-01T08:47:50Z,21.900,2093.6,59.3,32.5
2024-01-01T08:47:51Z,21.605,1966.9,58.2,32.6
2024-01-01T08:47:52Z,21.529,1946.8,52.3,31.7
2024-01-01T08:47:53Z,21.016,2000.0,49.5,24.5
2024-01-01T08:47:54Z,21.647,2010.9,66.0,58.8
2024-01-01T08:47:55Z,21.933,1990.0,60.3,46.1
2024-01-01T08:47:56Z,21.854,1984.7,62.4,37.7
2024-01-01T08:47:57Z,22.607,2157.1,68.0,55.1
2024-01-01T08:47:58Z,23.145,2073.3,64.8,49.5
2024-01-01T08:47:59Z,23.080,2124.7,56.0,39.0
2024-01-01T08:48:00Z,23.447,2112.3,62.1,43.1
2024-01-01T08:48:01Z,23.879,2183.8,64.1,51.8
2024-01-01T08:48:02Z,23.972,2052.0,52.6,42.7
2024-01-01T08:48:03Z,23.979,2188.3,64.4,40.6
2024-01-01T08:48:04Z,23.834,2061.3,55.7,33.1
2024-01-01T08:48:05Z,23.012,2052.8,54.0,35.2
2024-01-01T08:48:06Z,22.749,2080.3,60.8,35.8
2024-01-01T08:48:07Z,22.302,2044.5,59.7,33.1
2024-01-01T08:48:08Z,22.594,2126.7,65.6,47.3
2024-01-01T08:48:09Z,22.475,2020.6,42.1,37.5
2024-01-01T08:48:10Z,23.196,2163.1,70.7,55.5
2024-01-01T08:48:11Z,23.379,2054.5,68.8,39.6
2024-01-01T08:48:12Z,23.512,2100.7,74.7,33.9
2024-01-01T08:48:13Z,23.459,2118.9,59.1,34.4
2024-01-01T08:48:14Z,23.835,2111.3,68.9,42.4
2024-01-01T08:48:15Z,23.847,2109.4,58.8,32.8
2024-01-01T08:48:16Z,23.607,2118.3,62.9,38.0
2024-01-01T08:48:17Z,23.517,2101.7,52.6,40.4
2024-01-01T08:48:18Z,23.434,2065.7,54.5,35.8
2024-01-01T08:48:19Z,23.412,2131.6,55.2,28.7
2024-01-01T08:48:20Z,22.875,2066.8,56.6,36.9
2024-01-01T08:48:21Z,23.198,2074.2,59.7,38.2
2024-01-01T08:48:22Z,22.819,2099.3,54.9,31.1
2024-01-01T08:48:23Z,22.783,2077.0,54.0,35.1
2024-01-01T08:48:24Z,22.665,2017.5,55.2,37.0
2024-01-01T08:48:25Z,23.228,2183.7,58.7,50.2
2024-01-01T08:48:26Z,23.008,2083.4,63.3,30.1
2024-01-01T08:48:27Z,23.773,2184.9,73.6,54.2
2024-01-01T08:48:28Z,23.916,2131.7,63.4,43.6
2024-01-01T08:48:29Z,24.194,2100.0,61.3,43.5
2024-01-01T08:48:30Z,23.947,2158.2,53.0,42.0
2024-01-01T08:48:31Z,23.749,2056.5,55.9,40.8
2024-01-01T08:48:32Z,23.986,2136.2,58.2,36.7
2024-01-01T08:48:33Z,23.615,2138.8,63.6,39.7
2024-01-01T08:48:34Z,23.113,2054.3,55.8,33.8
2024-01-01T08:48:35Z,23.067,2041.3,58.5,27.8
2024-01-01T08:48:36Z,23.124,2025.1,55.0,41.4
2024-01-01T08:48:37Z,23.003,2028.4,59.6,31.4
2024-01-01T08:48:38Z,23.449,2088.4,55.8,46.1
2024-01-01T08:48:39Z,24.135,2237.7,61.1,51.0
2024-01-01T08:48:40Z,24.202,2157.3,60.0,37.2
2024-01-01T08:48:41Z,24.295,2151.5,71.1,32.2
2024-01-01T08:48:42Z,23.711,2075.3,47.5,32.9
2024-01-01T08:48:43Z,23.916,2171.1,57.0,48.2
2024-01-01T08:48:44Z,23.380,2025.1,51.8,39.7
2024-01-01T08:48:45Z,23.054,2092.9,56.0,40.8
2024-01-01T08:48:46Z,23.271,2112.2,60.8,35.6
2024-01-01T08:48:47Z,23.782,2159.7,76.1,50.6
2024-01-01T08:48:48Z,23.475,2126.9,53.2,35.9
2024-01-01T08:48:49Z,23.263,2055.4,50.6,29.9
2024-01-01T08:48:50Z,23.299,2084.5,60.2,33.9
2024-01-01T08:48:51Z,23.296,2054.5,53.3,34.8
2024-01-01T08:48:52Z,22.908,2089.1,62.0,32.5
2024-01-01T08:48:53Z,23.093,2099.0,63.9,43.3
2024-01-01T08:48:54Z,23.185,2067.7,63.7,38.6
2024-01-01T08:48:55Z,23.264,2094.0,61.7,42.3
2024-01-01T08:48:56Z,23.297,2054.1,61.3,38.0
2024-01-01T08:48:57Z,22.673,2046.3,56.9,35.3
2024-01-01T08:48:58Z,22.645,2037.5,55.7,40.6
2024-01-01T08:48:59Z,23.257,2094.0,68.9,46.4
2024-01-01T08:49:00Z,23.348,2125.2,59.2,47.5
2024-01-01T08:49:01Z,23.571,2123.5,59.0,42.5
2024-01-01T08:49:02Z,24.226,2289.9,68.8,53.0
2024-01-01T08:49:03Z,24.245,2079.5,60.8,31.9
2024-01-01T08:49:04Z,24.062,2114.4,57.3,37.0
2024-01-01T08:49:05Z,23.531,2068.2,55.9,36.6
2024-01-01T08:49:06Z,22.969,2072.4,55.4,36.0
2024-01-01T08:49:07Z,23.381,2083.6,66.3,48.5
2024-01-01T08:49:08Z,23.235,2115.3,52.4,31.7
2024-01-01T08:49:09Z,23.008,2105.4,59.2,38.9
2024-01-01T08:49:10Z,23.816,2277.7,76.8,53.2
2024-01-01T08:49:11Z,24.022,2043.0,63.9,41.9
2024-01-01T08:49:12Z,24.184,2218.9,61.7,44.5
2024-01-01T08:49:13Z,24.099,2098.4,63.5,41.3
2024-01-01T08:49:14Z,24.557,2235.9,60.8,46.3
2024-01-01T08:49:15Z,24.048,2192.0,62.1,41.1
2024-01-01T08:49:16Z,23.942,2127.1,64.4,38.8
2024-01-01T08:49:17Z,23.518,2066.1,62.8,43.4
2024-01-01T08:49:18Z,23.968,2188.4,72.7,53.9
2024-01-01T08:49:19Z,23.013,2020.6,49.5,36.1
2024-01-01T08:49:20Z,22.928,2033.3,53.6,40.2
2024-01-01T08:49:21Z,22.977,2098.5,58.7,30.2
2024-01-01T08:49:22Z,22.974,2098.7,55.0,38.3
2024-01-01T08:49:23Z,22.920,2022.1,44.2,38.4
2024-01-01T08:49:24Z,22.965,2113.6,53.0,36.2
2024-01-01T08:49:25Z,23.135,2151.0,54.6,34.1
2024-01-01T08:49:26Z,23.220,2122.3,61.8,37.5
2024-01-01T08:49:27Z,22.830,2047.7,51.8,43.3
2024-01-01T08:49:28Z,22.031,1984.5,55.5,33.7
2024-01-01T08:49:29Z,22.258,2029.8,56.3,42.1
2024-01-01T08:49:30Z,22.327,1985.1,53.2,43.1
2024-01-01T08:49:31Z,22.274,2049.9,51.5,28.1
2024-01-01T08:49:32Z,22.066,2002.4,54.1,31.0
2024-01-01T08:49:33Z,22.840,2156.2,66.5,49.9
2024-01-01T08:49:34Z,22.921,2091.0,64.3,42.3
2024-01-01T08:49:35Z,22.498,2009.7,55.7,33.2
2024-01-01T08:49:36Z,22.766,2069.6,64.7,35.0
2024-01-01T08:49:37Z,23.333,2132.6,61.1,48.1
2024-01-01T08:49:38Z,22.806,2095.0,61.3,31.8
2024-01-01T08:49:39Z,22.765,2049.0,50.3,34.8
2024-01-01T08:49:40Z,22.934,2028.8,60.4,40.9
2024-01-01T08:49:41Z,22.386,2034.5,59.4,31.8
2024-01-01T08:49:42Z,22.344,1963.1,52.9,38.4
2024-01-01T08:49:43Z,22.504,2050.1,57.9,38.8
2024-01-01T08:49:44Z,22.570,2093.3,52.5,44.2
2024-01-01T08:49:45Z,22.535,2033.4,49.2,33.0
2024-01-01T08:49:46Z,22.754,2033.4,67.4,48.3
2024-01-01T08:49:47Z,22.739,2092.5,55.6,38.0
2024-01-01T08:49:48Z,22.815,2068.6,50.5,35.7
2024-01-01T08:49:49Z,22.597,2074.5,62.7,42.1
2024-01-01T08:49:50Z,22.850,2112.4,64.4,44.4
2024-01-01T08:49:51Z,23.136,2050.7,57.2,47.0
2024-01-01T08:49:52Z,22.441,1972.0,55.9,30.9
2024-01-01T08:49:53Z,22.398,2019.6,55.2,34.5
2024-01-01T08:49:54Z,22.248,2072.5,60.3,32.8
2024-01-01T08:49:55Z,22.328,2029.7,59.6,44.5
2024-01-01T08:49:56Z,21.648,1986.9,57.8,25.8
2024-01-01T08:49:57Z,22.186,2007.1,63.9,52.5
2024-01-01T08:49:58Z,22.375,2074.4,59.8,41.3
2024-01-01T08:49:59Z,22.498,2041.6,56.4,34.3
2024-01-01T08:50:00Z,22.441,1983.7,47.1,33.8
2024-01-01T08:50:01Z,22.354,2059.1,49.6,37.4
2024-01-01T08:50:02Z,22.345,1964.1,65.6,31.6
2024-01-01T08:50:03Z,21.515,1904.1,57.7,29.6
2024-01-01T08:50:04Z,21.681,1968.3,58.2,38.5
2024-01-01T08:50:05Z,21.321,2058.0,61.3,35.6
2024-01-01T08:50:06Z,21.898,2083.7,70.7,46.1
2024-01-01T08:50:07Z,21.289,1923.3,56.2,32.9
2024-01-01T08:50:08Z,21.593,2027.0,58.4,39.9
2024-01-01T08:50:09Z,21.463,1906.9,54.3,39.5
2024-01-01T08:50:10Z,21.463,1956.3,62.4,34.4
2024-01-01T08:50:11Z,21.374,1978.9,53.4,40.5
2024-01-01T08:50:12Z,22.161,2135.4,70.4,55.4
2024-01-01T08:50:13Z,21.927,2038.8,58.9,31.0
2024-01-01T08:50:14Z,21.653,1974.0,57.8,41.4
2024-01-01T08:50:15Z,21.729,1996.7,64.8,35.7
2024-01-01T08:50:16Z,21.415,1978.4,42.7,36.0
2024-01-01T08:50:17Z,21.093,1928.4,58.3,32.3
2024-01-01T08:50:18Z,21.406,2001.3,62.0,36.4
2024-01-01T08:50:19Z,21.580,2004.9,67.2,35.3
2024-01-01T08:50:20Z,21.773,1979.7,64.5,35.4
2024-01-01T08:50:21Z,22.097,2071.9,67.1,42.2
2024-01-01T08:50:22Z,22.121,1961.6,54.7,31.2
2024-01-01T08:50:23Z,22.280,2144.6,55.0,39.2
2024-01-01T08:50:24Z,22.419,2073.3,59.4,35.9
2024-01-01T08:50:25Z,22.154,2051.1,54.5,42.3
2024-01-01T08:50:26Z,22.038,2015.2,60.7,32.3
2024-01-01T08:50:27Z,21.752,1995.0,54.1,39.7
2024-01-01T08:50:28Z,21.280,1937.5,53.8,40.9
2024-01-01T08:50:29Z,21.501,2011.8,56.8,36.1
2024-01-01T08:50:30Z,21.715,2077.9,60.2,34.3
2024-01-01T08:50:31Z,21.466,2025.4,49.1,34.2
2024-01-01T08:50:32Z,21.461,2029.1,50.4,36.7
2024-01-01T08:50:33Z,21.853,2010.1,55.9,40.9
2024-01-01T08:50:34Z,21.384,1994.6,61.0,36.0
2024-01-01T08:50:35Z,20.914,1920.3,50.2,30.7
2024-01-01T08:50:36Z,20.788,1938.7,56.3,31.1
2024-01-01T08:50:37Z,20.826,1947.2,57.8,41.7
2024-01-01T08:50:38Z,19.871,1873.1,48.5,27.7
2024-01-01T08:50:39Z,19.851,1855.0,57.8,24.9
2024-01-01T08:50:40Z,20.169,1944.2,56.0,42.0
2024-01-01T08:50:41Z,20.819,2023.8,63.1,45.2
2024-01-01T08:50:42Z,20.510,1935.1,48.7,34.2
2024-01-01T08:50:43Z,21.295,2029.8,71.2,48.8
2024-01-01T08:50:44Z,21.388,2066.5,54.1,30.6
2024-01-01T08:50:45Z,21.493,1988.1,41.3,41.3
2024-01-01T08:50:46Z,20.990,1961.3,58.7,33.7
2024-01-01T08:50:47Z,21.297,1963.4,63.0,41.2
2024-01-01T08:50:48Z,21.923,2035.4,59.8,42.4
2024-01-01T08:50:49Z,21.886,2065.6,51.6,33.7
2024-01-01T08:50:50Z,21.420,1961.6,54.2,32.5
2024-01-01T08:50:51Z,21.153,1950.6,60.4,30.6
2024-01-01T08:50:52Z,21.021,1969.5,49.0,36.6
2024-01-01T08:50:53Z,20.648,1928.6,50.2,28.4
2024-01-01T08:50:54Z,20.285,1942.0,60.6,29.3
2024-01-01T08:50:55Z,21.105,2077.2,66.9,45.3
2024-01-01T08:50:56Z,21.895,2050.3,71.4,60.9
2024-01-01T08:50:57Z,22.407,2109.7,67.1,45.7
2024-01-01T08:50:58Z,22.059,2128.7,61.5,37.9
2024-01-01T08:50:59Z,23.019,2185.6,76.5,56.8
2024-01-01T08:51:00Z,22.568,2077.1,61.5,37.1
2024-01-01T08:51:01Z,21.948,1943.6,53.7,37.8
2024-01-01T08:51:02Z,21.339,1928.1,60.4,37.5
2024-01-01T08:51:03Z,21.912,2059.0,62.6,53.3
2024-01-01T08:51:04Z,21.667,2022.3,48.6,32.5
2024-01-01T08:51:05Z,21.093,1968.9,59.6,34.4
2024-01-01T08:51:06Z,21.506,2006.3,62.9,45.3
2024-01-01T08:51:07Z,21.661,1949.5,57.8,43.1
2024-01-01T08:51:08Z,21.127,1953.4,56.7,33.9
2024-01-01T08:51:09Z,21.069,2024.5,53.2,38.6
2024-01-01T08:51:10Z,21.883,2112.9,72.4,51.3
2024-01-01T08:51:11Z,21.789,2033.6,57.9,33.6
2024-01-01T08:51:12Z,22.199,2026.4,70.7,46.5
2024-01-01T08:51:13Z,22.624,2104.0,61.5,47.5
2024-01-01T08:51:14Z,22.575,2031.7,52.4,35.6
2024-01-01T08:51:15Z,22.007,2028.4,56.6,29.1
2024-01-01T08:51:16Z,22.231,2008.5,59.1,44.4
2024-01-01T08:51:17Z,22.528,2121.0,62.7,44.0
2024-01-01T08:51:18Z,22.910,2102.3,74.3,49.8
2024-01-01T08:51:19Z,23.355,2148.1,76.8,51.8
2024-01-01T08:51:20Z,23.784,2216.0,65.9,44.4
2024-01-01T08:51:21Z,23.755,2109.3,57.0,39.1
2024-01-01T08:51:22Z,23.539,2086.9,62.8,43.1
2024-01-01T08:51:23Z,22.624,2192.8,59.9,32.6
2024-01-01T08:51:24Z,22.396,2060.9,54.9,32.7
2024-01-01T08:51:25Z,22.521,2077.6,56.5,32.6
2024-01-01T08:51:26Z,22.441,1992.2,52.5,36.0
2024-01-01T08:51:27Z,22.339,2024.7,57.1,36.8
2024-01-01T08:51:28Z,23.003,2104.1,74.9,57.3
2024-01-01T08:51:29Z,22.769,2084.0,59.9,34.5
2024-01-01T08:51:30Z,22.868,2021.4,66.5,32.2
2024-01-01T08:51:31Z,23.479,2173.8,63.0,43.6
2024-01-01T08:51:32Z,23.449,2068.9,60.4,35.9
2024-01-01T08:51:33Z,23.265,2020.9,54.3,35.4
2024-01-01T08:51:34Z,23.241,2156.9,60.5,39.9
2024-01-01T08:51:35Z,23.179,2124.6,57.2,39.1
2024-01-01T08:51:36Z,23.000,1984.5,58.7,35.3
2024-01-01T08:51:37Z,23.241,2191.4,72.0,37.8
2024-01-01T08:51:38Z,23.736,2192.6,56.8,52.8
2024-01-01T08:51:39Z,23.645,2112.0,60.0,37.3
2024-01-01T08:51:40Z,23.115,2072.4,57.9,35.1
2024-01-01T08:51:41Z,22.997,2123.0,59.1,34.5
2024-01-01T08:51:42Z,23.316,2083.4,68.4,44.4
2024-01-01T08:51:43Z,22.682,2059.8,48.0,35.6
2024-01-01T08:51:44Z,23.503,2129.0,76.7,62.6
2024-01-01T08:51:45Z,24.679,2291.1,81.6,70.8
2024-01-01T08:51:46Z,24.199,2112.4,61.6,33.5
2024-01-01T08:51:47Z,23.788,2145.3,55.2,36.2
2024-01-01T08:51:48Z,23.491,2090.2,61.0,32.2
2024-01-01T08:51:49Z,23.176,2057.9,52.2,35.1
2024-01-01T08:51:50Z,22.891,2047.9,56.1,33.3
2024-01-01T08:51:51Z,23.090,2125.0,59.7,38.0
2024-01-01T08:51:52Z,22.985,2081.8,54.2,31.2
2024-01-01T08:51:53Z,23.213,2097.2,74.3,39.8
2024-01-01T08:51:54Z,23.400,2076.6,63.6,37.9
2024-01-01T08:51:55Z,23.017,2050.4,55.0,39.8
2024-01-01T08:51:56Z,23.292,2121.8,61.6,39.5
2024-01-01T08:51:57Z,23.690,2160.4,61.3,51.6
2024-01-01T08:51:58Z,23.897,2085.0,67.5,35.1
2024-01-01T08:51:59Z,23.929,2113.2,53.3,32.6
2024-01-01T08:52:00Z,24.172,2137.0,59.5,50.4
2024-01-01T08:52:01Z,24.221,2105.4,50.8,38.4
2024-01-01T08:52:02Z,23.624,2094.2,55.2,37.3
2024-01-01T08:52:03Z,23.691,2142.7,62.7,38.9
2024-01-01T08:52:04Z,23.595,2125.1,59.1,38.0
2024-01-01T08:52:05Z,23.787,2138.8,66.7,42.3
2024-01-01T08:52:06Z,23.335,2013.1,53.6,42.3
2024-01-01T08:52:07Z,23.765,2204.6,63.0,49.3
2024-01-01T08:52:08Z,23.365,2028.3,52.8,36.5
2024-01-01T08:52:09Z,23.258,2062.5,54.7,42.0
2024-01-01T08:52:10Z,22.944,2116.5,44.9,37.8
2024-01-01T08:52:11Z,23.906,2263.4,77.4,62.4
2024-01-01T08:52:12Z,24.154,2180.8,67.4,49.8
2024-01-01T08:52:13Z,24.298,2069.8,61.7,40.9
2024-01-01T08:52:14Z,24.410,2163.5,54.0,43.1
2024-01-01T08:52:15Z,24.231,2118.4,63.8,42.3
2024-01-01T08:52:16Z,24.005,2138.6,61.8,39.7
2024-01-01T08:52:17Z,24.485,2208.4,73.1,54.0
2024-01-01T08:52:18Z,24.687,2199.9,63.3,46.0
2024-01-01T08:52:19Z,24.690,2193.8,54.6,34.7
2024-01-01T08:52:20Z,24.982,2194.3,61.8,45.4
2024-01-01T08:52:21Z,24.350,2153.4,54.0,34.8
2024-01-01T08:52:22Z,23.899,2190.9,64.8,33.2
2024-01-01T08:52:23Z,23.945,2180.4,48.5,31.3
2024-01-01T08:52:24Z,24.249,2240.9,72.2,47.2
2024-01-01T08:52:25Z,24.566,2188.7,63.4,51.8
2024-01-01T08:52:26Z,24.473,2105.4,58.5,33.5
2024-01-01T08:52:27Z,24.338,2141.4,67.0,39.6
2024-01-01T08:52:28Z,24.194,2132.6,48.0,33.4
2024-01-01T08:52:29Z,23.543,2069.9,53.5,34.4
2024-01-01T08:52:30Z,23.301,2019.8,64.9,38.6
2024-01-01T08:52:31Z,24.284,2254.1,75.7,60.8
2024-01-01T08:52:32Z,24.125,2155.2,59.8,40.5
2024-01-01T08:52:33Z,24.444,2166.1,73.2,52.4
2024-01-01T08:52:34Z,24.804,2261.4,61.9,44.5
2024-01-01T08:52:35Z,24.983,2234.5,62.3,38.3
2024-01-01T08:52:36Z,24.663,2063.8,60.2,38.4
2024-01-01T08:52:37Z,25.019,2177.2,62.9,45.2
2024-01-01T08:52:38Z,24.763,2184.4,52.7,32.1
2024-01-01T08:52:39Z,24.824,2145.1,63.0,37.3
2024-01-01T08:52:40Z,24.624,2150.6,56.3,34.5
2024-01-01T08:52:41Z,24.208,2223.3,61.0,39.7
2024-01-01T08:52:42Z,24.034,2133.7,61.0,37.8
2024-01-01T08:52:43Z,24.516,2228.0,64.4,48.9
2024-01-01T08:52:44Z,24.496,2077.7,58.0,40.5
2024-01-01T08:52:45Z,24.598,2254.6,57.6,45.8
2024-01-01T08:52:46Z,25.179,2265.5,77.4,54.9
2024-01-01T08:52:47Z,25.217,2195.4,57.5,33.0
2024-01-01T08:52:48Z,25.295,2222.0,58.7,48.1
2024-01-01T08:52:49Z,25.465,2214.6,69.3,38.6
2024-01-01T08:52:50Z,25.611,2259.9,63.6,44.1
2024-01-01T08:52:51Z,25.381,2228.0,64.2,43.0
2024-01-01T08:52:52Z,25.635,2281.5,73.1,40.5
2024-01-01T08:52:53Z,25.428,2237.4,51.5,37.5
2024-01-01T08:52:54Z,24.739,2112.9,56.9,38.9
2024-01-01T08:52:55Z,24.862,2262.8,61.2,40.1
2024-01-01T08:52:56Z,24.565,2131.0,60.8,43.5
2024-01-01T08:52:57Z,24.358,2126.5,63.1,46.6
2024-01-01T08:52:58Z,24.311,2130.5,63.5,38.4
2024-01-01T08:52:59Z,24.698,2239.4,69.9,41.5
