timestamp,lat,lon,alt_m,speed_m_s
2024-01-01T08:41:47Z,48.750594,2.565548,33.286,15.499
2024-01-01T08:41:48Z,48.750466,2.565630,34.788,16.016
2024-01-01T08:41:49Z,48.750333,2.565713,36.145,16.106
2024-01-01T08:41:50Z,48.750198,2.565793,35.545,15.939
2024-01-01T08:41:51Z,48.750064,2.565874,37.377,15.765
2024-01-01T08:41:52Z,48.749933,2.565953,35.041,15.833
2024-01-01T08:41:53Z,48.749800,2.566033,34.701,15.766
2024-01-01T08:41:54Z,48.749669,2.566116,33.792,15.994
2024-01-01T08:41:55Z,48.749538,2.566205,35.812,16.883
2024-01-01T08:41:56Z,48.749399,2.566298,31.651,17.108
2024-01-01T08:41:57Z,48.749259,2.566395,34.241,16.864
2024-01-01T08:41:58Z,48.749121,2.566492,35.524,16.781
2024-01-01T08:41:59Z,48.748985,2.566593,34.474,16.169
2024-01-01T08:42:00Z,48.748855,2.566692,33.898,15.743
2024-01-01T08:42:01Z,48.748728,2.566787,31.969,15.354
2024-01-01T08:42:02Z,48.748603,2.566877,35.296,15.612
2024-01-01T08:42:03Z,48.748477,2.566969,37.310,15.250
2024-01-01T08:42:04Z,48.748353,2.567060,35.699,15.804
2024-01-01T08:42:05Z,48.748226,2.567156,34.771,15.798
2024-01-01T08:42:06Z,48.748100,2.567255,31.741,16.139
2024-01-01T08:42:07Z,48.747971,2.567356,35.426,16.048
2024-01-01T08:42:08Z,48.747844,2.567461,32.855,16.361
2024-01-01T08:42:09Z,48.747714,2.567568,33.809,16.508
2024-01-01T08:42:10Z,48.747584,2.567675,36.197,16.607
2024-01-01T08:42:11Z,48.747451,2.567780,36.361,16.778
2024-01-01T08:42:12Z,48.747319,2.567889,33.943,17.186
2024-01-01T08:42:13Z,48.747183,2.568002,34.736,16.464
2024-01-01T08:42:14Z,48.747053,2.568110,37.296,16.146
2024-01-01T08:42:15Z,48.746926,2.568216,37.338,16.368
2024-01-01T08:42:16Z,48.746797,2.568326,32.953,16.078
2024-01-01T08:42:17Z,48.746672,2.568434,34.892,15.980
2024-01-01T08:42:18Z,48.746545,2.568538,35.834,16.499
2024-01-01T08:42:19Z,48.746413,2.568642,34.259,16.911
2024-01-01T08:42:20Z,48.746278,2.568748,33.708,17.251
2024-01-01T08:42:21Z,48.746139,2.568854,34.560,17.526
2024-01-01T08:42:22Z,48.746000,2.568964,33.869,17.878
2024-01-01T08:42:23Z,48.745857,2.569079,34.728,18.228
2024-01-01T08:42:24Z,48.745713,2.569197,34.600,18.732
2024-01-01T08:42:25Z,48.745564,2.569316,35.706,18.460
2024-01-01T08:42:26Z,48.745416,2.569432,35.690,18.262
2024-01-01T08:42:27Z,48.745270,2.569545,36.427,18.122
2024-01-01T08:42:28Z,48.745124,2.569654,35.599,17.859
2024-01-01T08:42:29Z,48.744979,2.569762,34.178,17.785
2024-01-01T08:42:30Z,48.744837,2.569871,35.345,17.471
2024-01-01T08:42:31Z,48.744696,2.569979,33.999,17.584
2024-01-01T08:42:32Z,48.744555,2.570086,33.812,17.613
2024-01-01T08:42:33Z,48.744412,2.570192,33.631,17.637
2024-01-01T08:42:34Z,48.744269,2.570294,34.591,17.269
2024-01-01T08:42:35Z,48.744128,2.570393,34.592,17.435
2024-01-01T08:42:36Z,48.743985,2.570493,34.657,17.745
2024-01-01T08:42:37Z,48.743841,2.570597,33.144,17.699
2024-01-01T08:42:38Z,48.743696,2.570698,34.898,17.860
2024-01-01T08:42:39Z,48.743551,2.570802,33.682,17.333
2024-01-01T08:42:40Z,48.743409,2.570899,35.616,17.588
2024-01-01T08:42:41Z,48.743264,2.570996,36.037,17.308
2024-01-01T08:42:42Z,48.743121,2.571090,35.212,17.005
2024-01-01T08:42:43Z,48.742980,2.571179,34.697,16.868
2024-01-01T08:42:44Z,48.742839,2.571268,35.253,18.034
2024-01-01T08:42:45Z,48.742690,2.571366,32.402,17.420
2024-01-01T08:42:46Z,48.742546,2.571457,35.364,17.954
2024-01-01T08:42:47Z,48.742398,2.571556,32.730,17.840
2024-01-01T08:42:48Z,48.742250,2.571652,36.566,18.110
2024-01-01T08:42:49Z,48.742101,2.571752,33.176,17.547
2024-01-01T08:42:50Z,48.741956,2.571844,35.779,18.210
2024-01-01T08:42:51Z,48.741805,2.571942,35.452,17.840
2024-01-01T08:42:52Z,48.741657,2.572038,34.895,18.577
2024-01-01T08:42:53Z,48.741504,2.572139,32.867,18.672
2024-01-01T08:42:54Z,48.741350,2.572240,36.999,18.424
2024-01-01T08:42:55Z,48.741198,2.572343,36.116,18.577
2024-01-01T08:42:56Z,48.741045,2.572445,32.306,18.907
2024-01-01T08:42:57Z,48.740890,2.572551,35.327,18.670
2024-01-01T08:42:58Z,48.740738,2.572659,32.051,18.578
2024-01-01T08:42:59Z,48.740587,2.572768,36.190,18.428
2024-01-01T08:43:00Z,48.740438,2.572880,34.691,18.385
2024-01-01T08:43:01Z,48.740289,2.572986,34.588,18.875
2024-01-01T08:43:02Z,48.740135,2.573097,32.313,18.902
2024-01-01T08:43:03Z,48.739982,2.573208,32.108,18.827
2024-01-01T08:43:04Z,48.739828,2.573317,35.843,19.509
2024-01-01T08:43:05Z,48.739669,2.573430,35.138,19.766
2024-01-01T08:43:06Z,48.739509,2.573546,34.115,19.162
2024-01-01T08:43:07Z,48.739351,2.573652,36.166,19.242
2024-01-01T08:43:08Z,48.739193,2.573758,37.492,19.221
2024-01-01T08:43:09Z,48.739033,2.573861,37.201,18.742
2024-01-01T08:43:10Z,48.738878,2.573959,33.471,18.862
2024-01-01T08:43:11Z,48.738721,2.574060,33.013,19.061
2024-01-01T08:43:12Z,48.738564,2.574164,34.957,19.319
2024-01-01T08:43:13Z,48.738405,2.574271,35.631,19.508
2024-01-01T08:43:14Z,48.738246,2.574381,35.781,19.805
2024-01-01T08:43:15Z,48.738083,2.574492,33.124,19.267
2024-01-01T08:43:16Z,48.737926,2.574603,33.486,19.018
2024-01-01T08:43:17Z,48.737770,2.574712,34.212,18.464
2024-01-01T08:43:18Z,48.737620,2.574819,31.711,18.640
2024-01-01T08:43:19Z,48.737468,2.574926,35.183,19.110
2024-01-01T08:43:20Z,48.737313,2.575039,35.827,19.494
2024-01-01T08:43:21Z,48.737154,2.575151,35.432,19.540
2024-01-01T08:43:22Z,48.736993,2.575259,35.147,19.659
2024-01-01T08:43:23Z,48.736831,2.575367,33.236,19.358
2024-01-01T08:43:24Z,48.736671,2.575473,35.311,18.980
2024-01-01T08:43:25Z,48.736515,2.575577,33.735,18.842
2024-01-01T08:43:26Z,48.736360,2.575682,33.250,19.066
2024-01-01T08:43:27Z,48.736203,2.575786,35.347,19.513
2024-01-01T08:43:28Z,48.736042,2.575894,34.559,19.516
2024-01-01T08:43:29Z,48.735881,2.576001,35.092,19.946
2024-01-01T08:43:30Z,48.735718,2.576114,37.106,19.791
2024-01-01T08:43:31Z,48.735555,2.576221,35.668,19.525
2024-01-01T08:43:32Z,48.735394,2.576329,36.101,18.718
2024-01-01T08:43:33Z,48.735240,2.576434,34.039,18.718
2024-01-01T08:43:34Z,48.735087,2.576539,34.578,18.520
2024-01-01T08:43:35Z,48.734935,2.576644,34.511,18.547
2024-01-01T08:43:36Z,48.734784,2.576751,34.804,18.517
2024-01-01T08:43:37Z,48.734631,2.576853,33.813,19.511
2024-01-01T08:43:38Z,48.734472,2.576964,35.859,19.644
2024-01-01T08:43:39Z,48.734311,2.577076,36.182,19.060
2024-01-01T08:43:40Z,48.734155,2.577185,36.109,19.069
2024-01-01T08:43:41Z,48.733999,2.577293,36.081,19.561
2024-01-01T08:43:42Z,48.733839,2.577405,35.530,18.968
2024-01-01T08:43:43Z,48.733683,2.577509,33.284,18.833
2024-01-01T08:43:44Z,48.733528,2.577611,36.438,18.934
2024-01-01T08:43:45Z,48.733371,2.577713,34.916,19.029
2024-01-01T08:43:46Z,48.733214,2.577817,36.232,18.809
2024-01-01T08:43:47Z,48.733059,2.577921,35.392,18.586
2024-01-01T08:43:48Z,48.732907,2.578025,35.945,19.168
2024-01-01T08:43:49Z,48.732749,2.578131,36.725,19.768
2024-01-01T08:43:50Z,48.732586,2.578238,34.757,19.942
2024-01-01T08:43:51Z,48.732422,2.578348,33.113,20.010
2024-01-01T08:43:52Z,48.732257,2.578457,36.638,20.646
2024-01-01T08:43:53Z,48.732087,2.578573,35.414,19.751
2024-01-01T08:43:54Z,48.731924,2.578681,34.073,19.639
2024-01-01T08:43:55Z,48.731763,2.578789,35.615,19.887
2024-01-01T08:43:56Z,48.731599,2.578899,33.341,19.428
2024-01-01T08:43:57Z,48.731438,2.579003,33.761,18.789
2024-01-01T08:43:58Z,48.731283,2.579105,33.639,19.801
2024-01-01T08:43:59Z,48.731119,2.579210,35.349,19.271
2024-01-01T08:44:00Z,48.730959,2.579314,37.581,18.435
2024-01-01T08:44:01Z,48.730807,2.579413,34.980,18.365
2024-01-01T08:44:02Z,48.730656,2.579514,35.664,18.254
2024-01-01T08:44:03Z,48.730505,2.579615,31.349,17.550
2024-01-01T08:44:04Z,48.730361,2.579711,36.134,17.929
2024-01-01T08:44:05Z,48.730213,2.579808,33.560,18.374
2024-01-01T08:44:06Z,48.730060,2.579905,35.374,18.729
2024-01-01T08:44:07Z,48.729904,2.580002,35.377,19.807
2024-01-01T08:44:08Z,48.729739,2.580104,36.105,19.620
2024-01-01T08:44:09Z,48.729576,2.580207,31.740,19.484
2024-01-01T08:44:10Z,48.729415,2.580311,35.759,19.574
2024-01-01T08:44:11Z,48.729252,2.580415,34.142,19.847
2024-01-01T08:44:12Z,48.729090,2.580526,31.898,19.514
2024-01-01T08:44:13Z,48.728929,2.580634,34.437,19.674
2024-01-01T08:44:14Z,48.728768,2.580744,37.117,19.871
2024-01-01T08:44:15Z,48.728605,2.580856,33.752,19.556
2024-01-01T08:44:16Z,48.728444,2.580965,34.822,19.173
2024-01-01T08:44:17Z,48.728287,2.581072,37.432,18.848
2024-01-01T08:44:18Z,48.728132,2.581177,37.095,19.059
2024-01-01T08:44:19Z,48.727975,2.581283,34.492,18.979
2024-01-01T08:44:20Z,48.727819,2.581389,33.376,19.145
2024-01-01T08:44:21Z,48.727663,2.581499,34.501,20.034
2024-01-01T08:44:22Z,48.727500,2.581616,35.830,20.473
2024-01-01T08:44:23Z,48.727333,2.581733,34.225,20.435
2024-01-01T08:44:24Z,48.727165,2.581849,35.825,20.394
2024-01-01T08:44:25Z,48.726998,2.581962,37.240,20.160
2024-01-01T08:44:26Z,48.726831,2.582072,35.827,19.583
2024-01-01T08:44:27Z,48.726669,2.582176,37.003,19.441
2024-01-01T08:44:28Z,48.726508,2.582279,34.097,18.919
2024-01-01T08:44:29Z,48.726351,2.582380,35.658,18.651
2024-01-01T08:44:30Z,48.726197,2.582480,34.615,19.094
2024-01-01T08:44:31Z,48.726039,2.582584,34.267,19.255
2024-01-01T08:44:32Z,48.725881,2.582690,33.173,18.991
2024-01-01T08:44:33Z,48.725724,2.582793,36.326,19.499
2024-01-01T08:44:34Z,48.725562,2.582895,34.726,19.742
2024-01-01T08:44:35Z,48.725397,2.582998,33.199,19.212
2024-01-01T08:44:36Z,48.725239,2.583103,33.639,18.787
2024-01-01T08:44:37Z,48.725084,2.583207,33.241,18.907
2024-01-01T08:44:38Z,48.724929,2.583310,34.554,18.744
2024-01-01T08:44:39Z,48.724774,2.583411,36.179,18.394
2024-01-01T08:44:40Z,48.724622,2.583511,38.059,18.670
2024-01-01T08:44:41Z,48.724467,2.583611,35.400,18.384
2024-01-01T08:44:42Z,48.724315,2.583710,35.032,18.687
2024-01-01T08:44:43Z,48.724159,2.583805,34.207,18.540
2024-01-01T08:44:44Z,48.724004,2.583900,34.497,19.258
2024-01-01T08:44:45Z,48.723843,2.583995,32.147,19.270
2024-01-01T08:44:46Z,48.723680,2.584086,34.362,20.168
2024-01-01T08:44:47Z,48.723509,2.584180,35.296,20.087
2024-01-01T08:44:48Z,48.723339,2.584272,36.108,20.214
2024-01-01T08:44:49Z,48.723168,2.584366,34.721,19.597
2024-01-01T08:44:50Z,48.723002,2.584455,34.579,19.451
2024-01-01T08:44:51Z,48.722836,2.584539,35.102,18.410
2024-01-01T08:44:52Z,48.722678,2.584617,32.210,17.652
2024-01-01T08:44:53Z,48.722527,2.584690,37.303,17.670
2024-01-01T08:44:54Z,48.722375,2.584763,34.407,17.542
2024-01-01T08:44:55Z,48.722224,2.584833,34.356,17.821
2024-01-01T08:44:56Z,48.722071,2.584902,36.369,18.294
2024-01-01T08:44:57Z,48.721913,2.584975,34.518,18.468
2024-01-01T08:44:58Z,48.721754,2.585047,34.230,18.568
2024-01-01T08:44:59Z,48.721594,2.585121,37.951,19.644
2024-01-01T08:45:00Z,48.721425,2.585200,36.026,19.404
2024-01-01T08:45:01Z,48.721259,2.585283,37.438,19.592
2024-01-01T08:45:02Z,48.721091,2.585364,34.740,19.761
2024-01-01T08:45:03Z,48.720922,2.585448,33.584,19.502
2024-01-01T08:45:04Z,48.720756,2.585532,34.071,18.847
2024-01-01T08:45:05Z,48.720595,2.585613,34.740,18.176
2024-01-01T08:45:06Z,48.720439,2.585689,36.077,18.479
2024-01-01T08:45:07Z,48.720280,2.585764,37.805,18.377
2024-01-01T08:45:08Z,48.720123,2.585840,34.710,18.413
2024-01-01T08:45:09Z,48.719965,2.585919,32.789,18.313
2024-01-01T08:45:10Z,48.719810,2.586002,33.737,18.661
2024-01-01T08:45:11Z,48.719651,2.586084,35.242,18.006
2024-01-01T08:45:12Z,48.719497,2.586162,35.782,18.071
2024-01-01T08:45:13Z,48.719344,2.586245,32.113,18.402
2024-01-01T08:45:14Z,48.719187,2.586322,31.207,17.867
2024-01-01T08:45:15Z,48.719034,2.586398,34.690,17.768
2024-01-01T08:45:16Z,48.718882,2.586473,31.720,17.615
2024-01-01T08:45:17Z,48.718731,2.586550,34.367,17.238
2024-01-01T08:45:18Z,48.718584,2.586625,36.063,17.015
2024-01-01T08:45:19Z,48.718439,2.586697,35.151,17.577
2024-01-01T08:45:20Z,48.718288,2.586769,35.864,17.744
2024-01-01T08:45:21Z,48.718136,2.586845,35.705,17.594
2024-01-01T08:45:22Z,48.717986,2.586920,34.411,17.485
2024-01-01T08:45:23Z,48.717837,2.586995,33.284,17.315
2024-01-01T08:45:24Z,48.717689,2.587071,35.583,16.989
2024-01-01T08:45:25Z,48.717545,2.587149,33.946,17.257
2024-01-01T08:45:26Z,48.717398,2.587224,34.876,17.836
2024-01-01T08:45:27Z,48.717245,2.587300,34.204,18.485
2024-01-01T08:45:28Z,48.717087,2.587379,33.214,18.952
2024-01-01T08:45:29Z,48.716925,2.587457,33.521,19.408
2024-01-01T08:45:30Z,48.716758,2.587535,34.369,19.417
2024-01-01T08:45:31Z,48.716590,2.587611,33.787,19.028
2024-01-01T08:45:32Z,48.716426,2.587684,34.471,19.077
2024-01-01T08:45:33Z,48.716261,2.587757,37.075,19.424
2024-01-01T08:45:34Z,48.716093,2.587831,36.244,18.850
2024-01-01T08:45:35Z,48.715930,2.587903,34.946,18.687
2024-01-01T08:45:36Z,48.715770,2.587978,35.294,19.214
2024-01-01T08:45:37Z,48.715605,2.588059,36.005,18.793
2024-01-01T08:45:38Z,48.715444,2.588138,37.745,18.558
2024-01-01T08:45:39Z,48.715287,2.588221,34.472,18.530
2024-01-01T08:45:40Z,48.715129,2.588302,35.628,18.881
2024-01-01T08:45:41Z,48.714967,2.588383,36.722,17.809
2024-01-01T08:45:42Z,48.714815,2.588460,32.344,17.981
2024-01-01T08:45:43Z,48.714661,2.588536,33.381,18.038
2024-01-01T08:45:44Z,48.714506,2.588608,36.743,18.040
2024-01-01T08:45:45Z,48.714351,2.588682,36.682,17.793
2024-01-01T08:45:46Z,48.714200,2.588760,35.947,18.516
2024-01-01T08:45:47Z,48.714041,2.588838,32.454,18.742
2024-01-01T08:45:48Z,48.713880,2.588914,36.996,18.598
2024-01-01T08:45:49Z,48.713721,2.588991,36.268,19.256
2024-01-01T08:45:50Z,48.713556,2.589072,33.386,19.251
2024-01-01T08:45:51Z,48.713391,2.589151,35.472,18.786
2024-01-01T08:45:52Z,48.713229,2.589225,35.557,18.314
2024-01-01T08:45:53Z,48.713071,2.589299,34.467,18.067
2024-01-01T08:45:54Z,48.712916,2.589371,38.900,17.504
2024-01-01T08:45:55Z,48.712765,2.589442,36.222,16.848
2024-01-01T08:45:56Z,48.712621,2.589512,35.037,17.187
2024-01-01T08:45:57Z,48.712474,2.589584,35.656,17.319
2024-01-01T08:45:58Z,48.712325,2.589655,34.244,17.233
2024-01-01T08:45:59Z,48.712177,2.589727,33.425,17.628
2024-01-01T08:46:00Z,48.712026,2.589799,36.429,18.632
2024-01-01T08:46:01Z,48.711867,2.589879,36.615,18.782
2024-01-01T08:46:02Z,48.711705,2.589955,35.424,19.249
2024-01-01T08:46:03Z,48.711540,2.590032,34.999,19.139
2024-01-01T08:46:04Z,48.711376,2.590111,34.668,19.239
2024-01-01T08:46:05Z,48.711210,2.590186,35.221,18.534
2024-01-01T08:46:06Z,48.711050,2.590261,35.556,18.803
2024-01-01T08:46:07Z,48.710889,2.590338,35.291,19.023
2024-01-01T08:46:08Z,48.710725,2.590413,35.001,18.794
2024-01-01T08:46:09Z,48.710564,2.590492,32.461,18.269
2024-01-01T08:46:10Z,48.710408,2.590571,31.169,18.165
2024-01-01T08:46:11Z,48.710253,2.590647,35.080,17.808
2024-01-01T08:46:12Z,48.710100,2.590722,35.670,17.622
2024-01-01T08:46:13Z,48.709950,2.590797,34.964,18.391
2024-01-01T08:46:14Z,48.709792,2.590875,37.876,19.084
2024-01-01T08:46:15Z,48.709629,2.590955,34.276,19.389
2024-01-01T08:46:16Z,48.709463,2.591039,35.433,20.223
2024-01-01T08:46:17Z,48.709290,2.591125,32.645,19.892
2024-01-01T08:46:18Z,48.709120,2.591209,34.808,19.541
2024-01-01T08:46:19Z,48.708953,2.591290,34.970,18.980
2024-01-01T08:46:20Z,48.708789,2.591367,35.872,18.691
2024-01-01T08:46:21Z,48.708628,2.591441,34.458,18.309
2024-01-01T08:46:22Z,48.708471,2.591512,37.699,18.234
2024-01-01T08:46:23Z,48.708312,2.591579,35.455,18.106
2024-01-01T08:46:24Z,48.708156,2.591645,33.839,18.746
2024-01-01T08:46:25Z,48.707993,2.591714,34.303,19.189
2024-01-01T08:46:26Z,48.707827,2.591787,33.369,18.965
2024-01-01T08:46:27Z,48.707664,2.591860,35.964,18.827
2024-01-01T08:46:28Z,48.707501,2.591934,35.956,19.385
2024-01-01T08:46:29Z,48.707334,2.592010,33.442,18.486
2024-01-01T08:46:30Z,48.707175,2.592082,37.283,18.859
2024-01-01T08:46:31Z,48.707012,2.592156,35.189,18.529
2024-01-01T08:46:32Z,48.706852,2.592226,33.927,18.640
2024-01-01T08:46:33Z,48.706691,2.592296,36.845,18.563
2024-01-01T08:46:34Z,48.706530,2.592363,32.576,19.285
2024-01-01T08:46:35Z,48.706362,2.592434,35.040,18.466
2024-01-01T08:46:36Z,48.706203,2.592508,35.895,19.193
2024-01-01T08:46:37Z,48.706038,2.592583,33.189,19.643
2024-01-01T08:46:38Z,48.705869,2.592663,38.175,19.358
2024-01-01T08:46:39Z,48.705704,2.592746,34.193,19.272
2024-01-01T08:46:40Z,48.705539,2.592829,37.687,20.465
2024-01-01T08:46:41Z,48.705365,2.592920,33.449,20.175
2024-01-01T08:46:42Z,48.705194,2.593011,34.364,20.379
2024-01-01T08:46:43Z,48.705021,2.593103,33.646,20.663
2024-01-01T08:46:44Z,48.704845,2.593197,33.934,20.481
2024-01-01T08:46:45Z,48.704671,2.593288,34.121,19.995
2024-01-01T08:46:46Z,48.704501,2.593376,35.450,20.173
2024-01-01T08:46:47Z,48.704328,2.593462,34.607,20.375
2024-01-01T08:46:48Z,48.704154,2.593549,32.831,20.285
2024-01-01T08:46:49Z,48.703980,2.593633,33.346,20.696
2024-01-01T08:46:50Z,48.703802,2.593717,36.475,20.423
2024-01-01T08:46:51Z,48.703628,2.593803,33.446,20.498
2024-01-01T08:46:52Z,48.703452,2.593891,34.358,19.998
2024-01-01T08:46:53Z,48.703282,2.593976,34.673,20.535
2024-01-01T08:46:54Z,48.703106,2.594064,34.715,20.126
2024-01-01T08:46:55Z,48.702933,2.594145,36.050,20.366
2024-01-01T08:46:56Z,48.702758,2.594227,33.649,20.537
2024-01-01T08:46:57Z,48.702581,2.594310,34.743,20.596
2024-01-01T08:46:58Z,48.702404,2.594393,35.810,20.382
2024-01-01T08:46:59Z,48.702229,2.594477,35.136,21.173
2024-01-01T08:47:00Z,48.702047,2.594563,35.987,21.209
2024-01-01T08:47:01Z,48.701865,2.594649,34.981,20.889
2024-01-01T08:47:02Z,48.701686,2.594734,35.349,20.631
2024-01-01T08:47:03Z,48.701509,2.594821,34.193,20.446
2024-01-01T08:47:04Z,48.701334,2.594908,35.437,20.523
2024-01-01T08:47:05Z,48.701159,2.594995,36.989,20.719
2024-01-01T08:47:06Z,48.700982,2.595083,35.665,20.880
2024-01-01T08:47:07Z,48.700804,2.595176,35.891,20.951
2024-01-01T08:47:08Z,48.700626,2.595269,34.787,21.512
2024-01-01T08:47:09Z,48.700443,2.595366,36.345,21.625
2024-01-01T08:47:10Z,48.700259,2.595463,36.020,21.861
2024-01-01T08:47:11Z,48.700074,2.595562,35.534,22.011
2024-01-01T08:47:12Z,48.699886,2.595659,37.418,22.509
2024-01-01T08:47:13Z,48.699693,2.595754,35.564,21.454
2024-01-01T08:47:14Z,48.699509,2.595842,34.904,21.334
2024-01-01T08:47:15Z,48.699326,2.595930,34.214,21.433
2024-01-01T08:47:16Z,48.699143,2.596019,31.526,21.455
2024-01-01T08:47:17Z,48.698959,2.596110,34.198,20.826
2024-01-01T08:47:18Z,48.698780,2.596192,36.382,21.247
2024-01-01T08:47:19Z,48.698597,2.596278,35.381,20.706
2024-01-01T08:47:20Z,48.698419,2.596363,37.635,20.824
2024-01-01T08:47:21Z,48.698240,2.596443,35.354,20.846
2024-01-01T08:47:22Z,48.698060,2.596527,35.272,21.062
2024-01-01T08:47:23Z,48.697879,2.596610,38.502,21.043
2024-01-01T08:47:24Z,48.697698,2.596693,31.480,21.539
2024-01-01T08:47:25Z,48.697512,2.596778,36.692,20.999
2024-01-01T08:47:26Z,48.697330,2.596855,34.929,20.845
2024-01-01T08:47:27Z,48.697148,2.596926,33.186,21.170
2024-01-01T08:47:28Z,48.696963,2.596992,37.046,21.600
2024-01-01T08:47:29Z,48.696773,2.597056,36.409,21.782
2024-01-01T08:47:30Z,48.696582,2.597124,32.400,21.756
2024-01-01T08:47:31Z,48.696392,2.597192,36.294,21.600
2024-01-01T08:47:32Z,48.696202,2.597258,38.337,21.994
2024-01-01T08:47:33Z,48.696009,2.597326,33.651,21.933
2024-01-01T08:47:34Z,48.695818,2.597399,35.358,21.550
2024-01-01T08:47:35Z,48.695630,2.597469,34.642,21.761
2024-01-01T08:47:36Z,48.695440,2.597544,36.065,22.207
2024-01-01T08:47:37Z,48.695246,2.597615,34.060,21.950
2024-01-01T08:47:38Z,48.695054,2.597685,33.357,22.146
2024-01-01T08:47:39Z,48.694859,2.597751,36.228,22.139
2024-01-01T08:47:40Z,48.694664,2.597814,36.057,22.340
2024-01-01T08:47:41Z,48.694468,2.597877,32.686,22.280
2024-01-01T08:47:42Z,48.694271,2.597940,33.278,22.751
2024-01-01T08:47:43Z,48.694071,2.598004,36.494,22.203
2024-01-01T08:47:44Z,48.693875,2.598065,38.196,22.228
2024-01-01T08:47:45Z,48.693680,2.598128,36.570,22.287
2024-01-01T08:47:46Z,48.693484,2.598196,35.857,22.397
2024-01-01T08:47:47Z,48.693288,2.598268,38.606,21.673
2024-01-01T08:47:48Z,48.693098,2.598334,35.127,22.136
2024-01-01T08:47:49Z,48.692904,2.598399,33.859,21.973
2024-01-01T08:47:50Z,48.692711,2.598464,34.736,21.900
2024-01-01T08:47:51Z,48.692518,2.598528,35.413,21.605
2024-01-01T08:47:52Z,48.692328,2.598589,33.285,21.529
2024-01-01T08:47:53Z,48.692138,2.598647,35.810,21.016
2024-01-01T08:47:54Z,48.691952,2.598701,34.337,21.647
2024-01-01T08:47:55Z,48.691760,2.598753,35.281,21.933
2024-01-01T08:47:56Z,48.691567,2.598811,33.788,21.854
2024-01-01T08:47:57Z,48.691374,2.598871,33.767,22.607
2024-01-01T08:47:58Z,48.691175,2.598937,35.177,23.145
2024-01-01T08:47:59Z,48.690972,2.599007,32.851,23.080
2024-01-01T08:48:00Z,48.690770,2.599077,35.645,23.447
2024-01-01T08:48:01Z,48.690564,2.599151,35.806,23.879
2024-01-01T08:48:02Z,48.690355,2.599227,33.840,23.972
2024-01-01T08:48:03Z,48.690146,2.599303,34.820,23.979
2024-01-01T08:48:04Z,48.689935,2.599375,34.999,23.834
2024-01-01T08:48:05Z,48.689726,2.599447,34.570,23.012
2024-01-01T08:48:06Z,48.689524,2.599517,35.158,22.749
2024-01-01T08:48:07Z,48.689324,2.599585,38.190,22.302
2024-01-01T08:48:08Z,48.689129,2.599657,36.837,22.594
2024-01-01T08:48:09Z,48.688932,2.599733,35.057,22.475
2024-01-01T08:48:10Z,48.688735,2.599804,34.068,23.196
2024-01-01T08:48:11Z,48.688532,2.599877,35.320,23.379
2024-01-01T08:48:12Z,48.688327,2.599946,34.488,23.512
2024-01-01T08:48:13Z,48.688120,2.600013,36.629,23.459
2024-01-01T08:48:14Z,48.687914,2.600084,34.056,23.835
2024-01-01T08:48:15Z,48.687704,2.600152,33.355,23.847
2024-01-01T08:48:16Z,48.687494,2.600218,35.638,23.607
2024-01-01T08:48:17Z,48.687286,2.600283,34.497,23.517
2024-01-01T08:48:18Z,48.687078,2.600343,36.049,23.434
2024-01-01T08:48:19Z,48.686871,2.600406,35.313,23.412
2024-01-01T08:48:20Z,48.686665,2.600468,33.306,22.875
2024-01-01T08:48:21Z,48.686463,2.600531,36.709,23.198
2024-01-01T08:48:22Z,48.686259,2.600595,37.101,22.819
2024-01-01T08:48:23Z,48.686057,2.600656,35.732,22.783
2024-01-01T08:48:24Z,48.685857,2.600722,32.798,22.665
2024-01-01T08:48:25Z,48.685658,2.600790,35.692,23.228
2024-01-01T08:48:26Z,48.685454,2.600860,34.632,23.008
2024-01-01T08:48:27Z,48.685251,2.600925,34.712,23.773
2024-01-01T08:48:28Z,48.685042,2.600993,33.692,23.916
2024-01-01T08:48:29Z,48.684832,2.601066,36.424,24.194
2024-01-01T08:48:30Z,48.684621,2.601144,34.287,23.947
2024-01-01T08:48:31Z,48.684411,2.601220,32.391,23.749
2024-01-01T08:48:32Z,48.684203,2.601295,34.788,23.986
2024-01-01T08:48:33Z,48.683993,2.601368,35.926,23.615
2024-01-01T08:48:34Z,48.683786,2.601441,39.893,23.113
2024-01-01T08:48:35Z,48.683584,2.601517,35.487,23.067
2024-01-01T08:48:36Z,48.683382,2.601591,36.981,23.124
2024-01-01T08:48:37Z,48.683180,2.601664,34.899,23.003
2024-01-01T08:48:38Z,48.682978,2.601734,36.275,23.449
2024-01-01T08:48:39Z,48.682772,2.601803,37.174,24.135
2024-01-01T08:48:40Z,48.682560,2.601872,34.430,24.202
2024-01-01T08:48:41Z,48.682347,2.601945,32.982,24.295
2024-01-01T08:48:42Z,48.682135,2.602025,33.202,23.711
2024-01-01T08:48:43Z,48.681928,2.602104,33.180,23.916
2024-01-01T08:48:44Z,48.681720,2.602185,33.693,23.380
2024-01-01T08:48:45Z,48.681516,2.602265,34.357,23.054
2024-01-01T08:48:46Z,48.681315,2.602344,35.240,23.271
2024-01-01T08:48:47Z,48.681112,2.602423,33.765,23.782
2024-01-01T08:48:48Z,48.680905,2.602504,33.067,23.475
2024-01-01T08:48:49Z,48.680701,2.602586,34.336,23.263
